user_id,status_id,created_at,screen_name,text,source,favorite_count,retweet_count,media_type,location,urls_expanded_url
23607427,1532621789012144129,2022-06-03T07:14:43Z,Commuternyc,"In Q1 2020, Some 6% Of PSA Group Car Sales Were Plug-In Electric Cars another EV maker all are hurting due to supply chain and global economic issues as will Tesla $tsla $tslaq  https://t.co/G68yD0pFUH",Twitter for iPhone,0,0,,Long Hill New Jersey,
356401324,1532621678127091712,2022-06-03T07:14:17Z,ev0lve0rdie,"@elonmusk @crikey_news @ummjackson @cameronwilson Elon is #Edison, Nikola #Tesla is turning in his grave, his namesake on a car powered by DC, ran by a guy that steals Intellectual Property I'm the son of a #Millwright being poached by #Oligarchs #TopsyDies",Twitter Web App,0,0,,"Hawaii, USA",
2824882129,1532620489432211456,2022-06-03T07:09:34Z,zolotalana,"@elonmusk In the meantime, orders with individual wishes for your Beloved Tesla are accepted:) Indeed, your favorite car should be available to everyone. If you are ready to give up some frills or on the contrary you need to add some handy gizmo. Why not:)..",Twitter for iPhone,0,0,,Лондон,
2824882129,1532033395781517312,2022-06-01T16:16:40Z,zolotalana,"@elonmusk This is the way it should continue to be. They are people too, and they can buy a Tesla car like everyone else.",Twitter for iPhone,0,0,,Лондон,
260422027,1532620105590374400,2022-06-03T07:08:02Z,EsoClose,@tucutu_cd @Big_Orrin @ForgeRiver In terms of quality Tesla's reputation is abysmal. No comparison with German car makers.,Twitter Web App,0,0,,Basecamp,
1341614479767871496,1532619973398437888,2022-06-03T07:07:31Z,summer66816525,"@elonmusk @PocketsDog @omcintyre @CrampedEyes @SpaceX @Tesla Ha ha - you should just perfect your Tesla bot -for driving, sell your Tesla bot, it would make any car self driving :)",Twitter for iPhone,0,0,,"Redondo Beach, CA",
18838103,1532619663116361728,2022-06-03T07:06:17Z,EllisMartinRprt,"Disappointed that the @Tesla  #ModelS #Plaid is now averaging 150  miles to the charge at best.  Not even close to the 390 EPA. Of course it has 1020hp.  And I use Sport mode.  And it’s a heavy car. And I push it a bit. But still. “Come on, man!”",Twitter for iPhone,0,0,,"Malibu, California",
1205098497881473025,1532618370784595969,2022-06-03T07:01:08Z,LalitM9017,"@PMOIndia @nitin_gadkari @tech_mahindra @anandmahindra @TataMotors @TataCompanies 
Tata n Mahindra are the pride of india ,chalenge your limits n manufacture a car stronger and intelligent then tesla, tesla is nothing infront of u. You people are limitless.",Twitter for Android,0,0,,"Berwyn, Pennsylvania, USA",
1417277794988564480,1532616000897699841,2022-06-03T06:51:43Z,AstronutCymru,"@relaxdontdoit51 @paulbartrum @Tillsbury1 @TheRealinfluxx @elonmusk Tesla already do this as far as possible. They use regenerative braking to re-capture the energy used to accelerate the car every time you slow down. One pedal driving - to speed up you press the throttle, and to re-generatively slow down you ease off, recharging the battery.",Twitter for iPad,0,0,,,
1014111806619619328,1532615892789604352,2022-06-03T06:51:18Z,renaikumo,@ppyyooart coming to school by car alone is pretty damn posh (at least in Germany??) BUT A TESLA 🗿,Twitter for iPhone,0,0,,ra yellow dorm ♡,
176698631,1532615656788459520,2022-06-03T06:50:21Z,omg_tesla,@DBurkland @theckman @_bennettm_ I need to reset the car 1 more time. It just say that I need to replace my 12v,Twitter for iPhone,0,0,,"Santa Cruz, CA",
2475638496,1532614984353595394,2022-06-03T06:47:41Z,MontyMonteMe,"@SnazzyQ @WeatherThor Additional SW? Situational updates? Cool! Shipping a product with missing features bcs you can add them later? Uncool. Paying periodically, unnecessarily, for a car feature? Uncool.
(e.g. Tesla Full Self Driving when?, Seat Heating)
Dunno about Rivian",Twitter for Android,0,0,,"Plzeň, Česká republika",
244368650,1532614761652883457,2022-06-03T06:46:48Z,Cschluter23,"@JoshWest247 @elonmusk I have no doubt but if you could provide an estimate of exactly how much money you saved, that would be really eye-opening. Not that I need much more convincing to try and get a Tesla for my next car.",Twitter for iPhone,0,0,,"Milwaukee, WI",
1267194105660149765,1532614217433505792,2022-06-03T06:44:38Z,OstholtRalf,"@nexta_tv A first prototype. But still: WOW. Especially because they have such a lot of AI for Real World recognition from Tesla Autopilot Beta. Because of a robot on legs moves through the real world and has to find his way or a robot on wheels = car, the difference should be small.",Twitter for Android,2,0,,"Hesseln, Germany",
1309201346403471366,1530316309853917184,2022-05-27T22:33:34Z,ashfield_lee,"Soon, amidst Bottom Gear, Jeremy sexes 6 Tesla monkeys, Richard is moronically shot by a 978 BC camel car and James jacks off 8 Chinese preschoolers.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1531197006567223296,2022-05-30T08:53:09Z,ashfield_lee,"Today's morning, upon Above Gear, Jeremy finds 0 Tesla extremists, Richard legit no cap fuckin gets moronically L'd by a 978 BC camel car and James sexes 99 Chinese poor families.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1531816075892903936,2022-06-01T01:53:06Z,ashfield_lee,"Soon, on Near Gear, Jeremy kills 9 Hawaiian extremists, Richard legit no cap fuckin gets moronically shot by a 978 BC camel car and James explodes with C4 8 Tesla poor families.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1532613826931085312,2022-06-03T06:43:05Z,ashfield_lee,"Tonight, within Next to Gear, Jeremy kidnaps 9 Tesla monkeys, Richard is L'd by legit syria'd by a 978 BC camel car and James explodes with C4 3 Tesla gacha players.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1532158340100333570,2022-06-02T00:33:09Z,ashfield_lee,"Soon, upon Next to Gear, Jeremy eats 3 Tesla extremists, Richard fucking gets stupidly syria'd by a 978 BC camel car and James jerks off 8 Indian orphans.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530786777903951872,2022-05-29T05:43:03Z,ashfield_lee,"Today, upon Inside Gear, Jeremy sexes 47 Navajo monkeys, Richard gets fucking shot by a 978 BC camel car and James jerks off 52 Tesla gacha players.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530374109334360064,2022-05-28T02:23:15Z,ashfield_lee,"Tonight, amidst Above Gear, Jeremy eats 82 Tesla nationalists, Richard legit no cap fuckin gets legit run over by a 978 BC camel car and James masturbates 87 Hawaiian preschoolers.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530180324851757058,2022-05-27T13:33:13Z,ashfield_lee,"Today, upon Above Gear, Jeremy kidnaps 8 Indian children, Richard legit no cap fuckin gets moronically syria'd by a 978 BC camel car and James sexes 50 Tesla gacha players.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1532601377163051008,2022-06-03T05:53:37Z,ashfield_lee,"Today, amidst Near Gear, Jeremy eats 06 Tesla monkeys, Richard gets legit airstruck by a 978 BC camel car and James jerks off 2 Chinese poor families.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1531061080339804160,2022-05-29T23:53:01Z,ashfield_lee,"Thy night, within Above Gear, Jeremy kidnaps 3 Tesla slaves, Richard gets legit syria'd by a 978 BC camel car and James jacks off 95 Moroccan gacha players.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530902556691398657,2022-05-29T13:23:06Z,ashfield_lee,"Thou dawn, amidst On Gear, Jeremy kills 37 Tesla extremists, Richard fucking gets dumbassedly airstruck by a 978 BC camel car and James explodes with C4 8 Congolese orphans.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1531337953678528512,2022-05-30T18:13:13Z,ashfield_lee,"Thou afternoon, upon Above Gear, Jeremy sexes 67 BMW sex slaves, Richard gets dumbassedly syria'd by a 978 BC camel car and James jacks off 79 Tesla poor families.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1531896624921710592,2022-06-01T07:13:11Z,ashfield_lee,"This morning, upon Next to Gear, Jeremy eats 85 Colombian monkeys, Richard is legit syria'd by a 978 BC camel car and James injects uranium into 16 Tesla poor families.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1532168389338099712,2022-06-02T01:13:04Z,ashfield_lee,"Thou afternoon, upon Bottom Gear, Jeremy sexes 07 Pakistani children, Richard is L'd by moronically syria'd by a 978 BC camel car and James sexes 80 Tesla gacha players.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1531645146306973696,2022-05-31T14:33:54Z,ashfield_lee,"Now, on Top Gear, Jeremy eats 9 Navajo extremists, Richard is moronically L'd by a 978 BC camel car and James explodes with C4 75 Tesla poor families.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530517529382137857,2022-05-28T11:53:09Z,ashfield_lee,"Now, on Next to Gear, Jeremy destroys 66 BMW nationalists, Richard fucking gets dumbassedly airstruck by a 978 BC camel car and James jacks off 23 Tesla preschoolers.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530104797788901376,2022-05-27T08:33:06Z,ashfield_lee,"This dawn, amidst Inside Gear, Jeremy eats 5 Tesla slaves, Richard gets stupidly shot by a 978 BC camel car and James jerks off 97 Zimbabwean orphans.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1531770817146630144,2022-05-31T22:53:16Z,ashfield_lee,"This dawn, within Under Gear, Jeremy finds 9 Tesla slaves, Richard legit no cap fuckin gets dumbassedly L'd by a 978 BC camel car and James injects uranium into 21 Russian preschoolers.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530756612293439491,2022-05-29T03:43:11Z,ashfield_lee,"Thou afternoon, on Side Gear, Jeremy destroys 94 Pakistani extremists, Richard is L'd by fucking L'd by a 978 BC camel car and James jerks off 05 Tesla poor families.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1531881512135561216,2022-06-01T06:13:08Z,ashfield_lee,"Today, amidst Near Gear, Jeremy eats 12 Tesla slaves, Richard is L'd by fucking run over by a 978 BC camel car and James jacks off 2 Congolese poor families.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530927737971433472,2022-05-29T15:03:10Z,ashfield_lee,"Now, within Inside Gear, Jeremy destroys 2 Honda terrorists, Richard is L'd by legit syria'd by a 978 BC camel car and James masturbates 45 Tesla preschoolers.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530547717524492291,2022-05-28T13:53:06Z,ashfield_lee,"This morning, on On Gear, Jeremy sexes 17 Navajo children, Richard gets moronically L'd by a 978 BC camel car and James jerks off 18 Tesla gacha players.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530298599665414144,2022-05-27T21:23:12Z,ashfield_lee,"Tonight, amidst Inside Gear, Jeremy sexes 1 Tesla children, Richard gets legit L'd by a 978 BC camel car and James sexes 51 Chinese gacha players.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530376591779385345,2022-05-28T02:33:07Z,ashfield_lee,"Today's morning, upon Near Gear, Jeremy sexes 7 Chinese nationalists, Richard is L'd by fucking L'd by a 978 BC camel car and James injects uranium into 5 Tesla preschoolers.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1532404987178864641,2022-06-02T16:53:14Z,ashfield_lee,"Today, amidst Under Gear, Jeremy finds 41 Tesla nationalists, Richard is moronically run over by a 978 BC camel car and James jacks off 8 Hawaiian gacha players.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530640809141235712,2022-05-28T20:03:01Z,ashfield_lee,"Today, upon Inside Gear, Jeremy finds 2 Tesla monkeys, Richard is L'd by dumbassedly syria'd by a 978 BC camel car and James injects uranium into 87 BMW preschoolers.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530980562546044928,2022-05-29T18:33:05Z,ashfield_lee,"Tonight, amidst Inside Gear, Jeremy eats 92 Tesla monkeys, Richard fucking gets legit airstruck by a 978 BC camel car and James explodes with C4 30 Colombian gacha players.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1532123097809113089,2022-06-01T22:13:06Z,ashfield_lee,"Today, within Top Gear, Jeremy kills 60 Moroccan nationalists, Richard legit no cap fuckin gets legit run over by a 978 BC camel car and James injects uranium into 72 Tesla poor families.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530507434447368194,2022-05-28T11:13:02Z,ashfield_lee,"Today, within Bottom Gear, Jeremy eats 0 Tesla monkeys, Richard is fucking run over by a 978 BC camel car and James jerks off 3 Chinese poor families.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1530723877436809217,2022-05-29T01:33:06Z,ashfield_lee,"This evening, on On Gear, Jeremy kills 3 Tesla sex slaves, Richard gets dumbassedly shot by a 978 BC camel car and James masturbates 05 Hawaiian poor families.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1531244828356272128,2022-05-30T12:03:10Z,ashfield_lee,"Tonight, on Side Gear, Jeremy eats 3 Egyptian monkeys, Richard fucking gets stupidly syria'd by a 978 BC camel car and James explodes with C4 3 Tesla poor families.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1532452851523276800,2022-06-02T20:03:26Z,ashfield_lee,"Now, within Next to Gear, Jeremy eats 89 Tesla extremists, Richard fucking gets moronically shot by a 978 BC camel car and James masturbates 8 Moroccan preschoolers.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1532261480560619520,2022-06-02T07:22:59Z,ashfield_lee,"Today, amidst Near Gear, Jeremy sexes 97 Congolese extremists, Richard is L'd by legit airstruck by a 978 BC camel car and James explodes with C4 36 Tesla gacha players.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1532513289346768896,2022-06-03T00:03:35Z,ashfield_lee,"Now, amidst Next to Gear, Jeremy finds 1 Tesla sex slaves, Richard is L'd by moronically airstruck by a 978 BC camel car and James masturbates 0 Tesla poor families.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1309201346403471366,1532389945595219968,2022-06-02T15:53:28Z,ashfield_lee,"Tonight, on Above Gear, Jeremy kills 33 Tesla nationalists, Richard fucking gets moronically airstruck by a 978 BC camel car and James masturbates 8 Hawaiian poor families.","Cheap Bots, Done Quick!",0,0,,Cambodia,
1459415698917433344,1532613382968582144,2022-06-03T06:41:19Z,Brillianture,NEWS(Negative) : Tesla fire: Transport Canada in possession of burnt car | CTV News https://t.co/VnS7iVd27O,Brillianture_News,0,0,,,
546073236,1532612211083911169,2022-06-03T06:36:40Z,___Cashy,"@RandomKiwi_ @alex_bessinger @tsport100 @TeslaMiles @QC_charge Good deal  ... ""so basically a new car at 250,000 miles for free from Tesla under warranty""",Twitter Web App,1,0,,,
164445749,1532612149058600960,2022-06-03T06:36:25Z,BostonGenomics,What if half the value proposition of @Tesla is breaking the car dealership model?,Twitter for Android,0,0,,Cambridge MA,
466761522,1532611028428763137,2022-06-03T06:31:58Z,rodleach1,"@Mattskye @DCDOWORK It takes 5min, however, you will be swapping for the latest version of the battery. So in 7 years you’ll have the same Tesla battery whilst NIO owners will have whatever the market has to offer. Basically a free upgrade without having to buy a new car.",Twitter for iPhone,0,0,,,
1223436438647164929,1532610809389457472,2022-06-03T06:31:06Z,getserious1234,"@dragoblago1 @TheEconomist Finally, even if you had to fork out the projected $6500 for battery replacement on your Tesla in say 8 years, the fact that the rest of the car requires practically zero maintenance means that your offsetting that cost significantly.",Twitter for iPhone,0,0,,Canada,
1500338515824967680,1532609208633282561,2022-06-03T06:24:44Z,BenjiJamin1,@BriannaWu Do you realize how much cash Tesla has right now?... Every car they make is sold 6 months in advance.. they have the highest profit margins of any car company in their sector by far... Your takes are weird.,Twitter for Android,0,0,,"Portland, OR",
1490416526364745732,1532607174576414720,2022-06-03T06:16:39Z,Mosydoge,@elonmusk Tesla all car pay dogecoin 😹😹😹😎,Twitter for iPhone,0,0,,United Kingdom,
1490416526364745732,1531760804625793024,2022-05-31T22:13:29Z,Mosydoge,@elonmusk @Erdayastronaut Dogefather do you help doge whit pay accept tesla for car #tesla,Twitter for iPhone,0,0,,United Kingdom,
1490416526364745732,1530210420551737346,2022-05-27T15:32:48Z,Mosydoge,@elonmusk Tesla car pay dogecoin?@elonmusk,Twitter for iPhone,1,0,,United Kingdom,
1490416526364745732,1531690103776497665,2022-05-31T17:32:32Z,Mosydoge,@Tesla Pay dogecoin #Tesla #car,Twitter for iPhone,1,0,,United Kingdom,
1490416526364745732,1530985001801621504,2022-05-29T18:50:43Z,Mosydoge,@elonmusk The only thing that can make me feel good these days is buying a #Tesla car with a #dogecoin,Twitter for iPhone,0,0,,United Kingdom,
1490416526364745732,1531691882572660746,2022-05-31T17:39:36Z,Mosydoge,@elonmusk @crikey_news @ummjackson @cameronwilson It was not the custom of the day that we could not buy a Tesla car with a #dogecoin @elonmusk,Twitter for iPhone,1,0,,United Kingdom,
1233107892602957825,1530066203644809216,2022-05-27T05:59:44Z,deOrygun,"@elonmusk You're panicking.

Car sales saw a record decline last month in China as strict Covid-19 lockdowns take a severe economic toll. And no auto maker suffered more than Tesla. The EV maker sold 1,512 vehicles in mainland China last month, down 98% from March.
https://t.co/g9v6Qashzb",Twitter Web App,15,3,,Orygun,
1233107892602957825,1532606544281423874,2022-06-03T06:14:09Z,deOrygun,"@elonmusk Car sales saw a record decline last month in China as strict Covid-19 lockdowns take a severe economic toll.

And no auto maker suffered more than Tesla. The EV maker sold 1,512 vehicles in mainland China last month, down 98% from March.
https://t.co/g9v6Qashzb",Twitter Web App,1,1,,Orygun,
1233107892602957825,1531405280872869888,2022-05-30T22:40:45Z,deOrygun,"@elonmusk Car sales saw a record decline last month in China as strict Covid-19 lockdowns take a severe economic toll.

And no auto maker suffered more than Tesla. The EV maker sold 1,512 vehicles in mainland China last month, down 98% from March.
https://t.co/g9v6Qashzb",Twitter Web App,0,0,,Orygun,
1233107892602957825,1530987436255285248,2022-05-29T19:00:23Z,deOrygun,"@elonmusk Car sales saw a record decline last month in China as strict Covid-19 lockdowns take a severe economic toll.

And no auto maker suffered more than Tesla. The EV maker sold 1,512 vehicles in mainland China last month, down 98% from March.
https://t.co/g9v6Qashzb",Twitter Web App,0,0,,Orygun,
856578358045487104,1532606329583456256,2022-06-03T06:13:18Z,nigelsibanda6,@elonmusk I was driving a tesla car with super modified features (voice command and shape shifting) it was awesome 😍 in my dream though 😃,Twitter for Android,0,0,,Zimbabwe kwekwe,
1486837148170928128,1532606072904568832,2022-06-03T06:12:16Z,TeslaTakes,"@regal__ @BriannaWu @trmpstr Every car dealer bills some work as “good will”. In Tesla’s case, this has no impact on cash flow or profitability.

Indeed, Tesla has *very* low warranty and service expenses, primarily due to the low-maintenance nature of the cars, few moving parts, and efficient logistics.",Twitter for iPhone,0,0,,,
1486837148170928128,1532600968453365760,2022-06-03T05:51:59Z,TeslaTakes,@HaydenKirkNZ @trmpstr @BriannaWu This is false. Tesla has been making an operating profit on car sales consistently since 2018 (except for Q1 2019 due to cars all being stuck in transit). The overall company is very profitable without credits or Bitcoin gains at this point.,Twitter for iPhone,0,0,,,
1497902381765468160,1532605108822978560,2022-06-03T06:08:27Z,KovermanMaria,"@teslaloosa If you are a new owner of Tesla,you have many questions about everything. As an example:does anyone know how to open a car from the outside if the car is drained of electricity.Many people know how to do it from the inside of the car,but from the outside without break the window?",Twitter Web App,0,0,,,
44028388,1532603999823597568,2022-06-03T06:04:02Z,degrees23,@ward069 @freep I agree. I won’t be getting anything else but she doesn’t like all of the things where tesla is different. When we take road trips it will be in my car so charging network doesn’t matter much plus that will get better for everyone.,Twitter for iPhone,1,0,,"Glenwood Springs, CO",
44028388,1531848556734074881,2022-06-01T04:02:10Z,degrees23,"@28delayslater I thought the poll was gonna be the tesla colors. I would say gray, it’s uninspired. Also it’s the color that my car is…",Twitter for iPhone,0,0,,"Glenwood Springs, CO",
1492510878323081216,1532603973693509632,2022-06-03T06:03:56Z,spideycyp_155,"In Jun 2009, Tesla was approved to receive US$465M in interest-bearing loans from the US Dept. of Energy. Tesla repaid the loan in May 2013, with a US$12M interest. #Tesla  was the first car company to have fully repaid the govt. @elonmusk 
#Tesla #SpaceX #GHC #Mars #Starship
1/2 https://t.co/XoLPiYTeLj",Twitter Web App,10,2,,,
1164255584,1532603233721778177,2022-06-03T06:00:59Z,chafidi,@elonmusk Why not tesla make tesla model transformer/robot car it might be cool :D,Twitter for Android,0,0,,Semarang Indonesia,
747348339176267778,1531515069305081856,2022-05-31T05:57:01Z,SocialMedia_Car,Texan Tesla Powerwall Owners Can Help Change ERCOT’s Mind On VPPs https://t.co/atZr19sb0a #EV #VE #MOBILITY #NewMobility,IFTTT,0,0,,"Marseille, France",
747348339176267778,1530261949677809664,2022-05-27T18:57:34Z,SocialMedia_Car,SEC Wants To Prevent ESG Funds From Greenwashing Following Tesla’s Removal From The S&amp;P 500 ESG Index https://t.co/Gkh3GIM3Qd #EV #VE #MOBILITY #NewMobility,IFTTT,0,0,,"Marseille, France",
747348339176267778,1530005245954228233,2022-05-27T01:57:31Z,SocialMedia_Car,Tesla Full Self Driving (Beta) Performance in Rural Northern Wisconsin https://t.co/GLebK3MXFf #EV #VE #MOBILITY #NewMobility,IFTTT,0,0,,"Marseille, France",
747348339176267778,1530065601099612160,2022-05-27T05:57:21Z,SocialMedia_Car,"Should Investors “Buy the Dip” in Tesla, NIO, XPeng, &amp; Other EV Stocks? https://t.co/L8N8d4L3mp #EV #VE #MOBILITY #NewMobility",IFTTT,0,0,,"Marseille, France",
747348339176267778,1532602268901588992,2022-06-03T05:57:09Z,SocialMedia_Car,How 3 Years With A Tesla Model 3 Almost Made Me Forget About The Mobility Revolution https://t.co/VjfO55iGFs #EV #VE #MOBILITY #NewMobility,IFTTT,0,0,,"Marseille, France",
747348339176267778,1530216739362988034,2022-05-27T15:57:55Z,SocialMedia_Car,New Research Finds Tesla Drivers 50% Less Likely To Crash https://t.co/e4rpx2S8Sv #EV #VE #MOBILITY #NewMobility,IFTTT,0,0,,"Marseille, France",
747348339176267778,1531469797573242880,2022-05-31T02:57:07Z,SocialMedia_Car,Tesla Model 3 Bootcamp 2022 with Tesla Owners Club of Australia https://t.co/VIP6ODFTon #EV #VE #MOBILITY #NewMobility,IFTTT,0,0,,"Marseille, France",
747348339176267778,1530412932512849921,2022-05-28T04:57:31Z,SocialMedia_Car,Tesla FSD Training — The Rules-Based Automation That’s Needed https://t.co/WY3tD0xr5x #EV #VE #MOBILITY #NewMobility,IFTTT,0,0,,"Marseille, France",
747348339176267778,1530065597362540544,2022-05-27T05:57:20Z,SocialMedia_Car,"Tesla FSD Training — Garbage In, Garbage Out https://t.co/sFMy97WjC4 #EV #VE #MOBILITY #NewMobility",IFTTT,0,0,,"Marseille, France",
108211820,1532602107622084609,2022-06-03T05:56:31Z,MohsinKhawas,"@official_JemAl @art_garzajr @Kia @Tesla Only Model S is the quality. Other cars are just cheap quality. 

I think this is best time for you all to test drive one: 
https://t.co/rwl3pGgTcO

Due to Covid, they give the car to you for a hour and you can bring home as well.",Twitter Web App,0,0,," California, Amrika",
46155548,1532602088215261185,2022-06-03T05:56:26Z,andreaskainer,"@elonmusk Yeah, and Santa will come as well. I think Tesla will be in serious trouble within the next 2-3 years when the established car manufacturers will provide better electric cars in superior quality.",Twitter for iPhone,0,0,,"Graz, AT",
1521340957404594176,1532601732630716422,2022-06-03T05:55:02Z,BornLuciano2,@teslaownersSV @elonmusk I see all Tesla car vedio and engineer car makers it's a good engineering,Twitter for Android,0,0,,,
875378666,1532601710559956992,2022-06-03T05:54:56Z,rdefilippomd,@NRNonline @FlexaHQ Mr @saylor calls Bitcoin pure digital energy.  @FlexaHQ is the rails which that energy and others can travel. Congrats @trspalding @FlexaHQ and @amptoken for creative technology that changes the world. @Tesla @elonmusk can’t wait  @FlexaHQ for my next car. 🤞,Twitter for iPhone,0,0,,"Los Angeles, CA",
378163278,1532601505857011712,2022-06-03T05:54:08Z,samy_k97,@lilseez97_ @justtAguyy @MKBHD @PolestarCars Tesla Roadster was basically a Lotus Elise. The new Toyota Supra was a BMW Z4. I dont see any irony since sharing car parts is not taboo,Twitter for iPhone,0,0,,"Maputo, Mozambique",
4927829573,1532235129946513408,2022-06-02T05:38:17Z,MariaMargiyeva,"Here they made an analysis between 
EV of Tesla and Volkswagen. So Tesla sells 3 cars for 1 car of all Volkswagen group together. 
https://t.co/z7ymKSDthF",Twitter for Android,0,0,,España,
4927829573,1532601422218514432,2022-06-03T05:53:48Z,MariaMargiyeva,"So the most interesting details:
Sometimes Elon Muck is sleeping in sleeping bag in factory. 
He also builds the cars. Everyone knows to build a car if works in Tesla. 
If you think you can do it in 6 years, try to do it in 6 months. 
Definition of ready 
https://t.co/o2I33Z7kvd",Twitter for Android,0,0,,España,
1356394261374246913,1532600724974190594,2022-06-03T05:51:01Z,Saudi_Perkins,"* Tesla * electric car will become a thing of the past with the advent of electric car * Lucid,* it is a source of pride for my Saudi patriot @Tesla #ElonMusk #Tesla #Lucid https://t.co/dthi0rAjgq",Twitter for iPhone,1,0,,,
997139477712719873,1532600345200828418,2022-06-03T05:49:31Z,vaguelyspecifc,"@LysolLucha @spedsays @FavGhostwriter I don’t think the electric car lobby has that much power in the US. Like, yeahh Tesla/Elon musk and all but electric cars are still not that popular overall like i doubt it’s a calculated conspiracy. I think they miiiight be putting more ethanol in the gas to bulk it up???",Twitter for iPhone,1,0,,"Somewhere in the South, U.S.",
114706309,1532598927438098434,2022-06-03T05:43:53Z,lofidewanto,"@joonaslehtinen @scottfarkas @elonmusk @Tesla @Atlassian ... and @vaadin has also another working style - I assumed 😉

The point is IMHO you cannot build a #car online (yet!). If you don't want to distinguish between blue and white collar workers, all of them need to go to the office 🤷

Software, bank, insurance != hospital, car ...",Twitter for Android,0,0,,,
1118260022599749632,1532596046651478017,2022-06-03T05:32:26Z,goinglongtessla,"@eriston @alex_avoigt I had never before bought a car without a test drive....

The first time I drove a tesla was when I was taking mine home....",Twitter for Android,0,0,,,
434965627,1532595882948198400,2022-06-03T05:31:47Z,CnnmnSchnpps,@keith_dorschner Tesla’s primary mission remains building an actual friggin physical car.,Twitter for iPhone,0,0,,,
1526385775251705856,1532594853271445504,2022-06-03T05:27:41Z,MondragonPalace,"@MarketWatch New Car Market 🔋⚡️🔌🏎 
@elonmusk @Tesla 

EV cars
Replacing Gas stations with Electric Charging Stations. 
Electric Semi ⚡️🚛 
#AutonomousVehicles #SupplyChain https://t.co/FcGUpC3eO2",Twitter for iPhone,0,1,,United States,
802225,1532594204395773952,2022-06-03T05:25:07Z,gubatron,"""The Ford brand will transition to exclusively online, fixed-price, delivered-to-your-door sales for EVs, CEO Jim Farley""

Finally a major car company follows Tesla's playbook, sorry dealerships.
No more Hussle and time wasting to make a simple transaction.",Twitter for Android,0,0,,North America,
3185117635,1532593154687242245,2022-06-03T05:20:56Z,flyingfox44,@mortentor @VW This is because they approach it from a different angle. Tesla is coming from tech and put in shiny hardware which may or may not be as robust where as car companies are more like the defence industry where you use 20 year old chip tech coz it’s robust and hardened.,Twitter for iPhone,2,0,,God’s country,
551269331,1532592604063354880,2022-06-03T05:18:45Z,HejM0,"@lkp48 Yup this is a common issue in the model S. Actually when I was deciding to get a tesla, this is one of the reasons I pivoted towards the 3.

However I didn’t realise that I also wouldn’t hold each car for long.",Twitter for iPhone,1,0,,Hamburg ⚓️,
197520288,1532592277255639040,2022-06-03T05:17:27Z,xtjoy14,Auto pilot in the Tesla is great when you’re listening to Bohemian Rhapsody while driving and want to head bang in the car.,Twitter for iPhone,1,0,,"Los Angeles, CA",
1519935837345099776,1532592160859635712,2022-06-03T05:16:59Z,Nolis41068742,@Tesla @elonmusk A very beautiful car the Tesla,Twitter for Android,0,0,,,
